BillID,FirstName,LastName,Total,
O-86956A2E593C8E32,Mckinley,Fitzgerald,262.45,
G-3F457DED8568423E,Valentina,Flynn,293.39,
VB-7B07E4D5A02EBDF2,Brooklynn,Serrano,26.39,
BT-AA4CC4EE21B1602D,Brycen,Butler,335.65,
O-F0D82E8F45C7622B,Henry,Gregory,531.6,
K-5A00D31D12ACCD44,Frederick,Houston,136.5,
NVATJH-D136EE33359B14F9,Jeremy,Franklin,665.88,
CNM-84BB50D6F9AB50C7,Titus,Rowland,252.88,
P-F2DDE0D02E2E6CB2,Malia,Marsh,272.92,
TOSB-8CD3D18320AAD558,Millie,Morrow,117.3,
BG-CE373B2D8CC60A7D,Maia,Zimmerman,434.32,
DTO-1382B577EE885786,Noel,Hudson,299.08,
IF-DBE797D91B657361,Jenna,Villa,561.56,
TBN-1D61F1DA37C7DB40,Quinn,Manning,233.7,
BA-4C4BD1371CBF81F8,Ruth,Berg,263.64,
S-0DF6BE4F9D06F991,Daxton,Burgess,351.6,
O-4EBE880F297F1C16,Chloe,Davis,459.85,
TKDC-399854C7407B2244,Adeline,Archer,275.97,
AB&R-FFC60E76A6657E90,Zara,Cantu,264.84,
TA-6B628B92081C6DEA,Ellie,Wilkins,348.0,
TDR-AF115716A3C0C160,Alejandro,Barker,380.55,
O-30318563DDABB2F9,Aspen,Blair,201.59,
MDCB-163819FB4053200C,Finn,Russo,496.46,
O-B1CB19DC319FE83D,Elliana,Meyer,321.25,
B-4354F97FF88BCF11,Emiliano,Parks,224.66,
F7-0A9116C986057526,Robert,Shannon,239.65,
DTO-7075FEAC7CA8A33E,Easton,Wu,104.95,
TBRATBH-EF5C8A7FF7B51596,Briana,Mccullough,71.4,
D-52FD0B130FA9522F,Zara,Cantu,141.85,
ERB-EF9CB7CDD4B8E339,Kathryn,Knapp,255.84,
D+C-3D8312F5795C7F96,Theo,Weeks,294.55,
TGITR-136F3FB14E70AB37,Makenna,Avila,265.68,
MR-B9B3A9AD0AEBC5BF,Rory,Blackburn,402.58,
G-72E3F9263DAC7328,Lena,Conrad,299.66,
F7-246A2B3111FBE6E8,Dalton,Shannon,362.05,
3T-3EE8290EE44E3436,Ismael,Jackson,528.15,
TBC-08E40902AEF44711,Hudson,Cole,194.08,
TWP-7414C3AA230140ED,Alexandria,Delacruz,347.05,
J-C6E91C6D7184A46B,Margot,Carr,382.78,
SB-7F01D854AE7E4120,Martin,Butler,280.44,
A-7B87452E08D88745,Ella,Dean,617.65,
TCB&G-DEB5163238418891,Brynlee,Richardson,214.12,
BHS-4BA340B630371AE6,Quinn,Manning,213.59,
BA-4C5C53F3A4BAF658,Ricardo,Freeman,170.05,
ERB-6CC5D532397E5544,Xavier,Campos,284.68,
D-7DD004384CCF4D25,Dylan,Sherman,354.9,
SDS-B825EDA3E8E74CB5,Maggie,Cervantes,466.75,
PP-DF3316CDED369040,April,Ponce,222.3,
C-941FB7F726FD06C2,Kyle,Zamora,307.19,
CC-D1FFDD9A354498B4,Jax,Stanley,241.15,
P-9A456E9F2909B9C5,Nora,Townsend,602.01,
O-D9A053A6EBE3ECC7,Isabelle,Maxwell,443.06,
C-0107CA686334505A,Mabel,Larsen,302.98,
TVH-8D19532F7837159F,Evie,Mckay,131.02,
SL-50558923573C3CA4,Iker,Gallegos,305.38,
R-A5D6C48E64384C4E,Aubrey,Rasmussen,227.1,
TB-A151BC6539736588,Gemma,Esparza,453.79,
TH-5279016221F4CDF6,Emely,Herring,155.7,
V-A137DDFA5C660DD9,Owen,Calhoun,523.15,
MPH-F930127A401FB881,Emiliano,Bradford,320.35,
R-56AE2B443736D43C,Carlos,Hoover,179.98,
R-EDAEBB0F7269D9B1,Carlos,Hoover,445.36,
F7-3EF5400D1D6DFA88,Colin,Fry,372.57,
IF-2A3C61887C2469D0,Saul,Sullivan,355.5,
BF-EAD677B6E7577118,Ariel,Bauer,350.01,
ERB-056BBA1995DED821,Kason,Cardenas,106.8,
C-B6E050ED040CEAFA,Adriel,Estes,250.15,
SS-48CA526495EFB0ED,Jasper,Hart,352.2,
BG-037282750FBDB4BA,Maria,Bentley,40.8,
GHL-3339E3BD6E4C7190,Brody,Lowery,429.47,
TDR-9F75824BBE22B5A9,Rowan,Huerta,415.12,
AB&R-E76C6214DBB1B93E,Sean,Saunders,378.88,
TDR-2C3883A578D1FD73,Aria,Walls,156.29,
TDR-8F97219D4C7A8EFF,Leo,Marsh,118.14,
DTO-F2874E69AC8EA9A0,Avery,Tate,409.5,
SM-641EBE0D40F5572A,Hayden,Kirk,250.5,
G-62A760C483AF38F3,Zane,Robbins,219.28,
HS-AAEA64AF187AACCB,Leon,Hardin,156.48,
DR-6B5B4430FBB5B01C,Cassidy,Montgomery,499.74,
TPL-1375C3657B0B8942,Paris,Holmes,317.62,
NVATJH-2A4F11CBDE2FCB7F,Melody,Bray,283.13,
DK-3B5CCF85A539DDDF,Andy,Webb,248.32,
BT-D698BBE4E1F6855E,Robert,Shannon,216.28,
TCB&L-B2E2E23B9D33F489,Kason,Wiley,127.5,
3T-F4DC27CEF04E3ED4,Leon,Hardin,455.35,
B-F03A26912907A7A0,Sean,Haas,401.4,
R-3460155EBC5DEBBF,Francisco,Pugh,154.78,
GG-F25E9F602A3F0B20,Paisley,Carroll,333.89,
C-72DAC6AF6008EA1F,Josue,Moreno,389.5,
A-6AC2681D22CB41EB,Camden,Robinson,602.0,
MWL-CD4C32DFA52FC711,Genesis,Crane,164.03,
EO-44816E09D2F15DB1,Orion,Dillon,285.0,
E-0311E1C5039EA490,Tobias,Barrett,336.81,
MPH-F6A4BE7A87E66ADE,Daniella,Richards,502.75,
BS-7F644CF68F4DB3A4,Christian,Vang,231.88,
T-8A3F861705D85592,Tyler,Bright,322.5,
TKDC-30FCDE17E5EA032D,Muhammad,Huang,420.82,
A-4897B64356208470,Lincoln,Baird,178.16,
CNM-41CA90FD1258467B,Nico,Valencia,314.94,
ASL-F759532BE5E1C24B,Braylen,Bender,219.53,
GGJ&MB-4DE83B24E391306F,Makenzie,Harrington,327.9,
TB-2CD4C5D65426B86E,Kaiden,Warner,273.6,
KCB-F135F76875FD0A3A,Kenneth,Peters,214.2,
TA-B5A3CCF08D37B10F,Camilla,Patrick,248.7,
BTB-87470DC7B558ACB9,Leonel,Bolton,305.1,
R1-26FFC7D09A78B1E6,Allen,Frazier,136.47,
VB-46D29E28B1864DE2,Malia,Lewis,173.05,
R-C80B690BC1EB0675,Rhys,Rowe,586.8,
G&D-E71B035B1F1E1C58,Evelyn,Lester,138.0,
TCB&L-145FC8B0AB4AB3C2,Addison,Hopkins,435.58,
BA-3A1D72F47B4E4F68,Paisley,Mcmahon,323.39,
SS-3C30799311BFA62B,Leonel,Conrad,350.95,
CWAS-ADE03878884A3751,Marley,Patton,365.4,
A-F01204FC0B7BCA83,Aiden,Frye,481.68,
BA-06123A88FEDB23EE,Sarah,Holder,223.15,
D-87EF1E636DB8763C,Sarai,Hoffman,158.36,
BHS-0BAEEB2EB2877371,Desmond,Wright,198.3,
S-546A093E78AC45DE,Maia,Duncan,100.15,
BG-6C164993D5E8D32D,Jude,Mckay,449.85,
ERB-1ADCE24452E9C3DD,Viviana,Robles,262.76,
PS-350C8EA2478F79BD,Anna,Ward,99.0,
TSD-F540C39B6DD38A93,Jordyn,French,265.78,
S-40A2A09A2D1CCF5E,Maximiliano,Young,166.73,
K-65F2D1C7FCEE3DD6,Jason,Vaughn,421.46,
BTB-12F86CB404E4F985,Macie,Harmon,251.39,
R1-5D0AB89B25974341,Related Post,Finley,195.57,
C-D5681AEF1076B9C4,Owen,Jones,411.23,
E-465543A3DE60DADB,Shelby,Hampton,313.1,
ASL-D87788C9C8EBC076,Adan,Flores,511.74,
D&G-7D4D643DB162C709,Briana,Mccullough,442.18,
KTRL-BD2B4CB6BD0AA362,Alivia,Irwin,411.56,
D-CA7CA22B899BB371,Amari,Curtis,427.08,
TKDC-095B51AD1500D6DB,Lawson,Conner,408.79,
TGITR-784132289D8ED20F,Declan,Beard,363.26,
ASL-F423DB8BA7779309,Eliana,Wallace,237.55,
D+C-9F6B0259CF14A81F,Viviana,Robles,380.35,
G-443D7C223050870F,Diana,Walters,244.76,
PP-463B4F537BBCC47E,Gracelyn,Dunlap,255.9,
L-C935904A38557E0E,Eva,Reese,526.16,
O-AC00583665EDF6D3,Taylor,Huang,251.98,
SB-EBC58BC60A7B8C4E,Cayden,Tate,270.3,
C-BB004A0546C0F8C7,Amiyah,Thompson,299.4,
K-F9C5FC04E6FF4B1C,Camden,Robinson,315.26,
V-17937838C711BBF9,Nathaniel,Gilbert,180.6,
TO-DF44216E51708278,Eden,Leonard,288.54,
DTO-ACA43327E7ACA513,Jayceon,Peters,182.4,
CNM-733CA0563C24F00A,Dexter,Jackson,347.68,
HS-5087CA2C1428609A,Spencer,Mcfarland,485.55,
BS-3DBB362FBD0C60AF,Adan,Flores,259.8,
GG-A23D6F83161E96D4,Francisco,Pugh,185.95,
PS-95B4621073C6F303,Riley,Hoffman,92.38,
EO-CF572B4F18BB89DA,Ariel,Moore,631.39,
CWAS-313EF8D4D2A41225,Parker,Glass,218.4,
GG-49DA5DB29CD9FF43,Kayla,French,447.6,
DTO-057EC140CA845E6C,Adam,Pearson,424.79,
C-BF0AACEFD9516173,Ali,Villa,191.39,
BA-6DADBAAC9439979C,Zachariah,Greer,345.8,
TVH-FA87C5B480A6D819,Emersyn,Bryan,372.29,
CNM-E88A044E5A48F949,Journey,Chaney,351.9,
TBN-30FEE696B7393BEC,Archer,Daniels,553.75,
BTB-73B5DA3A1EEF6AF5,Marley,Montgomery,156.58,
TPL-04AC05295C97E27E,Zayn,Weiss,258.84,
TCB&L-F51FE98A78D5B894,Liliana,Christian,461.1,
BR-C466CDF3DF909C05,Skye,Kane,55.8,
OEG-EFE5EC3028F5A562,Derrick,Norman,201.25,
DK-68B366FD0437C2A6,Daniel,Adelman,405.85,
SM-24EB756E34928EB0,Ezequiel,Hinton,147.0,
SS-F30CBBAB3F32863C,Noel,Robertson,402.87,
R-9B3EC576DC76101E,Zoey,Parker,120.0,
R1-7B06EFAF62800017,Aria,Sosa,252.56,
LL-E37F372A68C3C991,Titus,Robles,282.26,
SM-2D7B0E5B1814C69E,Victor,Ochoa,263.04,
SS-725176DF83ABE36B,Adrianna,Wilkerson,271.99,
TUBACG-703E422DF91D66A2,Reid,Wade,569.03,
EO-1AD07369CD419FB8,Brantley,Shepard,304.72,
MWL-5A955E3E1C7E18F3,Declan,Parrish,98.69,
BA-250FF4482CEFAB86,Maria,Todd,423.6,
TVTR-D4FF8D16A28DEF07,Braelynn,Crawford,102.23,
A-C0698E77FEBC180E,Bennett,Hunt,277.11,
PP-338CE6555E82773E,Ellie,Rubio,631.46,
BTB-9BF70BCF4AE46097,Kamryn,Fernandez,145.5,
TW-9881E0D95246A843,Helen,Schmidt,295.09,
BTB-5B051A5EB548327C,Solomon,Robertson,422.4,
B-C95CA67A7BB82350,Hudson,Cooke,356.65,
SS-7E638FB730A8C263,Kash,Lindsey,139.5,
CNM-637701E3681165A6,Grant,Dyer,291.3,
E-389EAEC825E331D4,Makenna,Vaughan,367.15,
MDCB-86C79ABE3C6A6C3F,Jaxton,Anthony,117.6,
BA-82EE4A4A3B1DC028,Colton,Leonard,199.5,
R&R-2FF2BA0E6D5356FA,Walker,Hall,458.66,
KTRL-BFB36470BF4034C2,Matthias,Mcdaniel,459.21,
CC-BB96DF9D84B7A2CF,Alejandro,Barker,586.8,
VB-B9D9F0C9FC99A30F,Peyton,Wheeler,418.18,
CWAS-044E1D68F3740E8E,June,Pollard,311.08,
G-DEFFCCE6D0217B7C,Corbin,Dodson,274.2,
SS-8EC7B15D58DAA220,Sophia,Wall,303.88,
MPH-78460618CB233235,Malia,Lewis,384.26,
P-390191A90329AF8F,Eduardo,Pearson,257.08,
MR-4A0489B7698E47AA,Kamden,Conner,159.0,
TBN-36AFF433B76CBEE3,Raven,Doyle,582.23,
TA-95B226EC71622B03,Porter,Rich,266.1,
L-984038335FE9A6BD,Laura,Schmidt,296.7,
TBRATBH-987E17A4EBEDFDEA,Rylee,Boyd,146.38,
IF-2A118C1534DE1ACD,Lena,Martinez,292.79,
TD-471F4547DE26459D,Chelsea,Powell,343.8,
HC-7C8F22DBE07F4C81,Emersyn,Bryan,763.11,
GG-F1ECF90F4A449CD7,Maria,Bentley,319.2,
MR-C543386DD09221AA,Simon,Cox,437.05,
BS-6DAB89C4DB23BEAF,Moises,Hale,168.0,
TWP-8AF5F16D82F4B4DA,Charlie,Chen,104.36,
D-677A1281688A6046,Silas,Mcfarland,482.94,
CC-B72A4EB8C5529B15,Jeffrey,Fritz,284.62,
ASL-0B6C37433E6CC919,Brynlee,Mejia,147.29,
BTB-D72EFC2F10756DC7,Helen,Gentry,215.33,
KTRL-B9E9253B7FE8E11F,Major,Duffy,364.76,
TKDC-00AB0BF080C51623,Mckinley,Fitzgerald,239.34,
ERB-D45A6CBFF75E75F9,June,Pollard,358.14,
TVTR-DC6FEAB7A2BD78B2,Abigail,Shaffer,240.86,
BTB-4CB31C6F27434ACF,Leah,Mccoy,506.9,
BT-9F633B8734CC0550,Orion,Dillon,220.76,
KCB-F17F9C92764E6DA7,Ella,Fisher,240.3,
TUBACG-4F105006E8DF1CF0,Daniel,Jones,532.99,
TST-E27C5FDDD18CB46A,Lucille,Goodman,615.6,
TBC-D8D3CAB0E30353B9,Collin,Fisher,236.4,
SDS-3D1CAFCAFD87A9AE,Ryleigh,Payne,451.46,
G&D-02890DF1956B7C40,Jordyn,Hays,373.09,
SB-9ACF6F6D3796AD64,Xavier,Kidd,204.52,
TCB&G-E006FC9E204AC16D,Gianna,Greene,390.89,
TB-D86043FDEF1C3D86,Melanie,Gutierrez,342.19,
BS-E6164A85DDB820B8,Maddison,Wu,63.9,
S-18478752847F6F03,Brynn,Bentley,516.56,
DR-24AA89E943D4B3A0,August,Murillo,502.43,
G&D-A1A7DAA4B5DF11DB,Lane,Gomez,130.5,
LL-B50E56AD9DD458B3,Archer,Crawford,287.4,
R1-74C4F398992E38F9,Gia,Blackwell,357.49,
TA-E4C3BFFEE04EC72B,Malia,Robbins,195.0,
TVH-42E97D66737BBECE,Madelyn,Meyers,494.36,
TWP-90E469C9BAFC626F,Malcolm,Summers,87.58,
RKT-F57489D08E345503,Derrick,Ferrell,310.45,
BB-E2D1AA3A2DAF1999,Kenneth,Peters,486.24,
AS-867DBE002CD84E74,Theodore,Archer,295.78,
S-BACADB0D7DF27BFA,Ibrahim,Robinson,215.64,
R1-0C213523D5E6CA77,Miriam,Zhang,376.94,
TST-E920B814BA54D40D,Nico,Potts,249.56,
ASL-75FCE3BAC260F0A7,Braylon,Baxter,515.01,
RKT-EA1CE15EF2C50165,Chloe,Castro,171.88,
GHL-01D7D1409F0C286C,Adam,Pearson,629.56,
DR-30F067A383AE1291,Cayden,Tate,367.8,
TPL-E162EDFED55F69A1,Alison,Matthews,139.48,
EO-3A9CF1DADDD03D03,Sawyer,Costa,119.96,
WU-33A86B304D34E239,Davis,Jennings,161.91,
TW-828B8F8C512AD1BF,Freya,Patterson,598.8,
TBRATBH-459DB361387A0A94,Brian,Petty,322.66,
PP-6FD66BB675AC61FE,Kayleigh,Beard,463.79,
MDCB-6B02CB1CC8CA35D1,Dominick,Holder,215.9,
GG-BB595AC674797328,Gunnar,Forbes,369.28,
RKT-E9B28331D5C489B4,Trenton,Mccall,362.27,
BF-C29297131EA38186,Raiden,Olson,298.2,
BF-9A8FD12C95EE2873,Zoey,Parker,333.6,
SS-4311B06CFD488C09,Scarlet,Rangel,290.04,
K-0FA37845A4262398,Hazel,Powers,303.59,
MR-8A4436F8DF0868F8,Zander,Stephenson,346.2,
R-F25FD97069CFFAFB,Diego,Kaufman,136.2,
MB-717B188F85159D4F,Chloe,Buck,408.56,
PP-6E799BE71F3D1E2C,Brynlee,Dalton,180.25,
D&G-E0C4667E1DC95E14,Kathryn,Knapp,140.63,
MTB-AF2D9EC54D460693,Lawrence,Ochoa,249.84,
EO-110EA8145E8D60A6,Nolan,Moon,211.42,
TBRATBH-A260BAC26B81C50D,Brian,Petty,475.97,
TDR-90E867FDB7139227,Tyson,Mcconnell,185.92,
BG-350FED6F15700FFB,Dylan,Sherman,282.3,
TBC-92F886C9453193CD,Michael,Harper,105.86,
TBC-AF16BD5107A64E01,Aria,Walls,257.08,
TBC-5103249D1B01FD7A,Margaret,Mcintyre,571.16,
D&G-2EBF567F665F6503,Scarlet,Rangel,346.14,
AS-AB103219BA545A84,Cassidy,Montgomery,210.9,
TVH-C04E58998D7966C5,Carly,Irwin,349.42,
DR-7F10CC701A5A485E,Tate,Decker,353.39,
SS-90A620DFF04F0476,Makenna,Avila,255.6,
C-10B08EC563FBF5D1,Jessica,Cole,506.01,
TB-0CC83E33D8F6C307,Felix,Guerrero,342.76,
AB&R-8F367B2D093EC39D,Michelle,Navarro,348.54,
TW-21B696C5ADF1E663,Nathaniel,Gilbert,469.41,
C-DF0A359D13C59B81,Amira,Romero,303.9,
TWP-B4A8ABD7C987AE54,Delilah,Trevino,392.94,
D+C-0C461BEBCA10785F,Skylar,Dominguez,293.35,
MB-9F101A8A5E225147,Maddison,Wu,310.8,
BT-D9BCFFD86F7849FF,Victor,Cherry,256.5,
AB&R-878CCEA99012ABBE,Mohamed,Wiley,230.7,
KCB-4A1BC7CCD2268759,Sterling,Frey,159.55,
TBN-D81E8A551B27D04C,Warren,Payne,509.64,
CWAS-CEAAFA293E30638D,Lyla,Cook,301.79,
BT-8AF820BC6751D579,Alaina,Todd,297.51,
TCB&L-7672A8B852B03846,Chase,Murray,394.07,
J-0288DF8A93CC0C35,Gabrielle,Duarte,192.6,
TPL-117AC0EB94447E5D,Ezequiel,Brady,269.35,
D-71B9636C78813128,Elizabeth,Shea,462.3,
TO-8A615BAEE2567957,Elena,Wheeler,175.07,
C-1E2D74003D350FD2,Rory,Blackburn,104.1,
SS-D8738E32943E2F1A,Jason,Vaughn,197.95,
VB-F40B1B18078D5082,Makenna,Vaughan,164.98,
B-08A4B30349836E06,Margaret,Mcintyre,254.4,
BT-9A627684DE7D2A46,Lawson,Conner,273.82,
TVTR-3141472CF51AB18F,Gracelyn,Dunlap,78.0,
MS-8D383F1D4A71F5AB,Rhett,Huerta,320.7,
D-CA0131AB3FCCCF8E,Cataleya,Chang,569.95,
TOSB-526DC77BEC304EA4,Stephen,Soto,171.3,
CWAS-CD7065A928B823F8,Marley,Patton,321.3,
R-AE052BEC713A8544,Noah,Thomas,87.59,
R-77A43C2654BD7974,Brinley,Melendez,244.19,
A-8971966C0689010F,Kayleigh,Beard,645.59,
BB-AE891DB7677C66BB,Grady,Cain,466.41,
PP-6B5B56354E03829F,Dylan,Sherman,133.8,
IF-98DA2B47CB1AC0A3,Brooklynn,Serrano,272.1,
T-7F26CEE7432DA85D,Nathaniel,Gilbert,417.51,
R1-123CB3EF4F848CE2,Madison,Benjamin,240.54,
SGTB-CFC0BD50B5E4D6B1,Hunter,Cardenas,411.9,
SDS-13A9D78EC34F5F36,Kian,Parsons,354.3,
DK-CAC05D97923C1366,Eloise,Beard,410.04,
R1-1CC6E63B2A36F520,Benson,Barber,504.83,
CC-14764D4E036EA188,Leslie,Kline,204.53,
TBN-3CBE98FD4F68B91A,Blake,Valencia,340.8,
EO-BDC8F9CA6B47A4AA,Ayla,Mccarthy,229.15,
TB-ABA9DF6A607B45FA,Lucille,Goodman,584.29,
VB-89B4BEABC3CAB7A0,Braelynn,Crawford,46.79,
S-1E5813FD93786A38,Francisco,Hensley,190.5,
D-03FD3619191B3089,Leo,Marsh,282.0,
BTB-824EB70316B71A78,Mira,Parks,300.6,
TCB&L-1A7E69A413AEA66A,Oliver,Mccall,773.1,
R&R-6444F12752D2C825,Lana,Nixon,301.73,
C-176764ED2698A7FB,Hunter,Mann,219.6,
D-743538CF334F8F40,Lincoln,Baird,324.85,
BA-0B8755AA36B364D4,Avery,Reynolds,514.1,
BA-32093D71E8239716,Malia,Lewis,309.0,
CC-A7EC0CA21A246FDE,Journey,Chaney,136.78,
BTB-2CE23579631A7283,Rhett,Huerta,536.96,
B-9E97D28EF6076F47,Odin,Esparza,437.62,
BR-926EA34A95BB4228,Kamryn,Fernandez,51.0,
RKT-24D22EC30F7C2BAA,Malia,Robbins,368.34,
IF-4AB95DC613A36C56,Dylan,Donaldson,125.1,
C-FA5D3A9845C78BAB,Orion,Dillon,252.25,
TBRATBH-9C8D6FB36E566A32,Lucia,Deleon,194.09,
NVATJH-6192B868C3D2AECB,Daniella,Richards,361.74,
TMR-29BBA491D80D9D23,Kaiden,Mosley,236.06,
TD-A7604947A88BE0FE,Maliyah,Escobar,137.62,
BT-3E1C96943000A734,Lila,Hinton,292.5,
S-BDF232E88AB3EBE3,Melody,Bray,225.56,
TVTR-FAD3EC34896064A0,Preston,Bruce,323.95,
S-EFF19740857B0CE2,Braylen,Atkins,192.54,
SM-687DCD68115C7F68,Eliana,Wallace,146.35,
M-4BDBF09625AC4017,Esmeralda,Hampton,313.75,
EO-5DA63FD2C2E508BE,Leland,Mata,526.18,
BG-2BAFC74CFCE72A08,Davis,Jennings,518.33,
MS-137D8821BD9E61D9,Zayne,Ford,311.96,
B-3F855490FC91156D,Matthias,Mcdaniel,93.55,
TBC-C054D54EA8688957,Eva,Dickerson,434.69,
IF-3BCA5CD610C6E9EF,Roberto,Bowman,122.05,
S-2D033B69F1140800,Edith,Johnston,158.67,
KTRL-B0A2013260724658,Ariel,Bauer,401.63,
NVATJH-29623CD2E43D7642,Ismael,Blanchard,467.36,
IF-FC449A32088676D2,Dakota,Burnett,307.76,
MB-EF92C3909F5529A9,Myles,Decker,94.2,
SS-F5CB09DE6AB28DEC,Luke,Hoffman,198.29,
BG-A8103DCB6E622C4A,Nora,Townsend,317.94,
TBRATBH-B6D4C5F04D8BC941,Sarai,Hoffman,223.12,
TOSB-479FBE0A3BBAC302,Mackenzie,Sampson,638.01,
ERB-DCB5BA583EA3093A,Messiah,Ellison,240.0,
VB-C3F57438E9ACC108,Tobias,Barrett,256.4,
TUBACG-5A804B1343D3F23B,Summer,Solomon,287.1,
P-F15098E332F72AD8,Genesis,Whitehead,303.3,
K-F015DEC828BDA20F,Myles,Decker,524.6,
R&R-B9314CCD7BD3937B,Adalyn,Lynn,186.85,
D+C-CE8E592DD0E937EB,Anna,Blanchard,356.65,
O-A781EC7AA05A9A0B,Elizabeth,Shea,417.83,
BB-CB45F67F2C11F7FA,Veronica,Armstrong,10.46,
MWL-64CDF8AC0E79A63F,Skylar,Dominguez,345.25,
S-514604EDD6C2460E,Elliana,Powell,376.44,
AS-B023E225CD5B5A90,Chase,Murray,179.36,
TBASTC-46EBB842CDDF0328,Kian,Parsons,91.5,
TVH-7C69E314D38B85DE,Raelyn,Hebert,438.9,
BB-B586DAE21D87CEF1,Finn,Hess,383.96,
BHS-D0C6CDA6C4EBE581,Makenna,Avila,400.48,
T-093F640678C8AC9A,Muhammad,Hess,225.0,
B-56DFC649413BDAD0,Jaylen,Pacheco,244.76,
3T-0A1B4E97CDAAA078,Keira,Hendricks,264.84,
TBN-9A5672EF3770D9E0,Riley,Ferguson,260.1,
E-0214417616243EC9,Lilly,Mann,516.58,
MWL-EFAED3737E0E9510,Asa,Davidson,250.8,
P-B1E53CC4AE88121F,Noel,Wood,442.76,
E-0215313C241085D3,Jordan,Bass,277.48,
HS-C47D4C35EA366B5D,Maliyah,Escobar,286.18,
TPL-DC7D1220E710A020,Malcolm,Pineda,264.86,
SM-FEE48E43AD6CCDF5,Emely,Herring,252.29,
TSD-B3CCFBACEC209AEA,Chloe,Davis,146.05,
BA-393862D13CF2B8A3,Brinley,Melendez,384.9,
SL-F383A1B9AB3B026E,Mario,Norton,399.29,
R1-51E0C24CCA7162E8,June,Clayton,226.74,
TUBACG-6382C3C1B69C0A2B,Zayne,Ford,250.18,
BC-FF50FCE25DDC07C5,Kyson,Irwin,213.3,
G-F00B93D13E859E66,Ashley,Schaefer,125.99,
CNM-5977AF8D0ED040F4,Austin,Flynn,702.26,
TSD-697E6880B5FFAFD3,Related Post,Houston,264.88,
WU-720828783DA2AB95,Presley,Madden,157.8,
C-A28E18E545FC2085,Chloe,Davis,510.54,
TH-0BD95717951FB9EA,Mabel,Larsen,518.39,
SGTB-E12F67C3345A53B6,Corbin,Dodson,649.76,
G-5E8938C0D3EA2DC5,Eduardo,Pearson,357.0,
TBN-1AD8E2958E8C1912,Paxton,Walsh,281.35,
P-3393BAD1CD8C8A1F,Georgia,Ayala,274.2,
CC-0053FA19C5AB12D6,Raelyn,Leon,377.97,
ASL-DD4E8BB5C336679A,Natalia,Bray,356.94,
BR-50DD63C9896559E0,Corbin,Shaffer,54.0,
BG-82E285E594BC2F7E,Dylan,Donaldson,385.09,
TVTR-AADB39E3F42320E4,Sterling,Mcconnell,266.05,
CC-98D36FF2952CECE9,Diego,Kaufman,150.59,
R-43B9917A89DAF1D9,Jude,Proctor,126.29,
ERB-01F823B003933864,Tyson,Mcconnell,187.78,
HC-BA0F5D6FEC46E59B,Madison,Benjamin,345.58,
MTB-90F775BA9DCAE7A9,Adan,Flores,157.8,
CC-D795736E9CB8E1E9,Andrea,Estes,432.0,
BF-1D3418C2F80B01C6,Isabel,Holt,253.8,
G-A379F763E461A290,Paisley,Carroll,140.4,
BT-4904E4D90C8D1554,Conor,Farley,544.8,
A-0C845F968D970609,Angelo,Fernandez,192.3,
TUBACG-B6173C4D21BC4F60,Jaxson,Singleton,234.86,
E-4F3D139A9AECE194,Kylie,Sutton,389.65,
G&D-2108C7B921513813,Corey,Tapia,300.58,
P-C1991B9CA0905D1D,David,Delgado,293.1,
MB-390A72E858F90C23,Blake,Pace,576.9,
BG-56A6D5EB50108030,Allyson,Cantu,409.11,
SS-97F31D6CE7792CD0,Blake,Valencia,248.09,
TA-A475FFD18029B885,Carson,Chambers,289.41,
TW-EEC05FB0E6D99F9C,Austin,Dickerson,191.05,
S-6EF2A4235971FEF7,Diego,Hart,282.5,
R-62C4DBF10E5EF6B8,Saul,Sullivan,107.38,
TDR-5AF229A044A8CDEA,Lena,Martinez,294.22,
MB-ED256F778B939193,Malcolm,Walters,152.7,
TGITR-3CD3618C23461C9C,Abel,Walters,156.0,
C-EF844982FBB36996,Camden,Robinson,481.99,
SM-7E4E377444654BB6,Sage,Richmond,189.56,
E-2EA92DF979A9D547,Maria,Olsen,361.49,
DTO-D9F1B8B76163FA66,Cheyenne,Lee,405.0,
MPH-94BFD52DFC43371D,Legend,Allison,255.29,
CNM-8A2C0293436747F7,Charlie,Holmes,400.14,
ASL-983B65DBB27AC144,Kash,Knapp,135.3,
MWL-759AD611402D9172,Kade,Olson,626.68,
GHL-302CD317CDB184BF,Ashley,Guerra,78.6,
C1-F0BF620AB7D00075,Madelyn,Meyers,233.1,
S-3660BA6F3F1314BB,Andrea,Flowers,157.19,
TBRATBH-7F4A971B14862374,Harley,Zimmerman,101.09,
DR-F327ED59AC3B7B4D,Mohamed,Gross,385.12,
BA-BFDBF5E0C7DA15B5,Morgan,Beard,425.02,
L-6E9834BBEE1437B6,Presley,Madden,58.79,
L-A75CEFA8C5EE7A66,Bruce,Stephens,189.25,
TPL-2967837BCDCC5300,Brooke,Zavala,381.8,
TB-14F3DA034614D217,Daniel,Jones,481.8,
D-572FBB80436CEE5E,Nehemiah,Durham,337.5,
TWP-71FE4AC7133EDE78,Khloe,Hinton,257.08,
OEG-FA6D15A609EAEF89,Charlotte,Bonilla,254.4,
TA-FE4EA2F45B51E2BA,Caleb,Mason,328.79,
BA-FD499E720FE561CA,Diego,Kaufman,351.3,
C1-0F23DE3D45E2934E,Adeline,Burns,218.61,
J-FFA17C32FB149496,Ruth,Berg,664.75,
